0;1;2;3;4;5;6;7;8;9;10
28.3;29.5;32.1;998.0;3.4;48.7;0.0;11.2;1.0;0.0;0.0
29.9;27.7;43.6;501.0;1.4;53.3;0.0;14.2;1.0;0.0;0.0
30.0;28.5;41.1;839.0;1.1;68.0;0.0;14.0;1.0;0.0;0.0
30.6;29.2;39.0;744.9;1.4;46.5;0.0;13.9;1.0;0.0;0.0
31.0;28.6;40.0;440.4;1.6;91.8;0.0;13.7;1.0;0.0;0.0
31.3;28.6;40.9;514.3;1.8;111.5;0.0;14.0;1.0;0.0;0.0
31.5;28.8;40.8;615.4;1.6;97.9;0.0;14.2;1.0;0.0;0.0
31.7;28.6;40.6;292.8;1.2;96.0;0.0;14.0;1.0;0.0;0.0
28.8;13.7;86.7;33.2;0.0;155.6;0.0;11.5;1.0;0.0;0.0
28.8;13.8;86.3;54.5;0.0;0.0;0.0;11.5;1.0;0.0;0.0
29.4;13.9;85.9;59.5;0.0;0.0;0.0;11.6;1.0;0.0;0.0
29.4;14.1;85.5;50.8;0.0;0.0;0.0;11.7;1.0;0.0;0.0
29.4;14.2;85.0;83.7;0.0;0.0;0.0;11.7;1.0;0.0;0.0
29.4;14.4;84.5;133.5;0.2;357.4;0.0;11.8;1.0;0.0;0.0
29.4;14.6;82.9;227.6;0.6;342.3;0.0;11.7;1.0;0.0;0.0
21.9;17.5;50.7;77.2;2.0;340.8;0.0;7.1;0.0;1.0;0.0
21.5;15.8;57.3;84.8;1.9;344.9;0.0;7.3;0.0;1.0;0.0
20.8;15.4;59.6;46.3;1.1;103.9;0.0;7.6;0.0;1.0;0.0
20.7;15.2;60.8;28.4;0.6;157.5;0.0;7.7;0.0;1.0;0.0
21.1;15.0;62.2;30.0;0.3;169.9;0.0;7.9;0.0;1.0;0.0
21.6;14.1;70.9;9.9;0.7;203.5;0.0;8.9;0.0;1.0;0.0
22.9;13.4;78.1;26.8;1.0;184.6;0.5;9.7;0.0;1.0;0.0
26.1;13.6;60.7;87.9;0.1;242.4;0.0;6.2;1.0;0.0;0.0
26.9;14.1;60.5;227.6;0.1;224.2;0.0;6.5;1.0;0.0;0.0
27.4;14.6;58.7;209.4;0.2;255.3;0.0;6.6;1.0;0.0;0.0
27.4;14.5;58.6;205.3;0.3;240.5;0.0;6.5;1.0;0.0;0.0
27.0;14.8;58.5;238.8;0.0;0.0;0.0;6.7;1.0;0.0;0.0
26.9;15.1;57.1;208.0;0.1;232.0;0.0;6.7;1.0;0.0;0.0
26.9;14.9;57.8;182.4;0.2;207.6;0.0;6.7;1.0;0.0;0.0
23.5;15.1;57.6;23.1;0.8;199.4;0.0;6.8;1.0;0.0;0.0
24.6;15.1;58.1;47.1;0.6;201.8;0.0;6.9;1.0;0.0;0.0
25.4;15.3;57.7;82.5;0.7;195.4;0.0;7.0;1.0;0.0;0.0
25.6;15.6;57.1;71.4;0.5;198.5;0.0;7.1;1.0;0.0;0.0
25.8;15.8;57.1;138.1;0.5;200.2;0.0;7.3;1.0;0.0;0.0
25.9;16.6;54.4;305.0;0.6;206.7;0.0;7.4;1.0;0.0;0.0
26.0;17.5;51.1;323.5;1.0;252.3;0.0;7.3;1.0;0.0;0.0
25.2;19.1;55.4;425.1;0.8;245.8;0.0;9.9;1.0;0.0;0.0
25.1;19.6;52.8;446.0;0.5;217.2;0.0;9.7;1.0;0.0;0.0
25.3;20.1;48.0;590.4;0.7;301.5;0.0;8.8;1.0;0.0;0.0
25.0;20.2;47.6;546.1;1.0;49.5;0.0;8.8;1.0;0.0;0.0
25.4;20.5;48.1;430.3;0.2;38.5;0.0;9.2;1.0;0.0;0.0
25.6;21.0;45.4;429.9;0.3;71.7;0.0;8.7;1.0;0.0;0.0
25.5;21.1;42.7;476.0;0.8;50.7;0.0;8.0;1.0;0.0;0.0
26.2;12.4;82.3;87.5;0.5;24.7;0.3;9.5;1.0;0.0;0.0
26.2;12.3;80.1;87.0;1.1;26.3;0.5;9.0;1.0;0.0;0.0
26.1;12.2;81.0;97.1;1.0;40.1;0.3;9.1;1.0;0.0;0.0
26.2;12.3;81.2;160.8;1.4;51.5;0.2;9.2;1.0;0.0;0.0
26.1;12.6;81.8;210.0;0.7;39.1;0.3;9.5;1.0;0.0;0.0
26.1;12.6;81.3;189.3;1.2;19.3;0.2;9.5;1.0;0.0;0.0
26.0;12.5;81.0;130.8;1.2;24.6;0.1;9.4;1.0;0.0;0.0
26.9;11.7;67.4;316.3;0.2;220.1;0.0;5.9;1.0;0.0;0.0
27.6;12.5;64.1;437.4;0.6;316.7;0.0;5.9;1.0;0.0;0.0
27.8;12.7;63.0;347.0;0.5;326.2;0.0;5.9;1.0;0.0;0.0
27.8;13.0;61.4;462.5;0.3;258.2;0.0;5.7;1.0;0.0;0.0
27.7;13.2;60.5;461.3;0.5;261.3;0.0;5.7;1.0;0.0;0.0
27.6;13.5;59.6;504.7;0.6;290.0;0.0;5.8;1.0;0.0;0.0
27.5;14.0;59.1;507.9;0.5;297.5;0.0;6.1;1.0;0.0;0.0
28.6;31.7;28.4;628.3;1.9;178.8;0.0;11.2;0.0;1.0;0.0
28.8;31.4;28.2;610.9;1.9;157.1;0.0;10.9;0.0;1.0;0.0
28.9;31.4;29.4;580.2;2.2;158.0;0.0;11.5;0.0;1.0;0.0
28.8;30.9;31.1;549.2;2.3;158.9;0.0;11.9;0.0;1.0;0.0
28.6;30.8;31.3;522.9;2.5;174.6;0.0;11.8;0.0;1.0;0.0
29.0;30.6;32.1;496.3;2.4;174.9;0.0;12.1;0.0;1.0;0.0
28.8;30.7;32.1;468.1;2.0;167.4;0.0;12.1;0.0;1.0;0.0
29.2;29.0;53.2;386.2;2.2;54.0;0.0;18.5;0.0;1.0;0.0
29.5;28.9;53.9;280.8;2.5;55.4;0.0;18.6;0.0;1.0;0.0
29.3;28.8;54.7;386.8;2.3;56.0;0.0;18.8;0.0;1.0;0.0
29.5;29.0;54.7;429.6;2.2;60.1;0.0;19.0;0.0;1.0;0.0
29.8;29.2;54.1;362.1;2.1;62.7;0.0;19.0;0.0;1.0;0.0
30.1;28.6;56.4;196.1;1.9;68.1;0.0;19.1;0.0;1.0;0.0
30.0;28.3;57.8;145.3;2.0;73.3;0.0;19.2;0.0;1.0;0.0
27.2;26.6;47.2;488.1;2.5;60.7;0.0;14.5;0.0;1.0;0.0
27.5;26.7;46.4;425.0;2.0;55.7;0.0;14.3;0.0;1.0;0.0
27.5;26.1;49.1;205.5;1.9;65.3;0.0;14.6;0.0;1.0;0.0
27.9;25.9;50.4;195.5;2.2;58.0;0.0;14.9;0.0;1.0;0.0
28.2;26.0;50.8;334.6;1.2;97.6;0.0;15.1;0.0;1.0;0.0
28.4;26.1;50.1;333.0;1.8;106.1;0.0;14.9;0.0;1.0;0.0
28.6;26.2;50.1;301.3;1.3;108.2;0.0;15.0;0.0;1.0;0.0
32.7;29.4;46.1;512.8;1.4;202.0;0.0;16.6;1.0;0.0;0.0
32.7;28.9;46.7;280.0;1.6;187.1;0.0;16.4;1.0;0.0;0.0
32.7;29.6;45.3;619.3;1.4;176.8;0.0;16.5;1.0;0.0;0.0
32.9;30.2;44.5;793.7;0.8;130.5;0.0;16.8;1.0;0.0;0.0
33.2;31.0;41.5;855.0;1.2;91.1;0.0;16.4;1.0;0.0;0.0
33.4;30.8;41.0;678.2;1.7;63.1;0.0;16.0;1.0;0.0;0.0
33.3;30.3;41.9;376.7;1.3;228.5;0.0;16.0;1.0;0.0;0.0
28.8;28.6;31.8;107.5;0.9;78.1;0.0;10.3;0.0;1.0;0.0
28.8;28.1;32.3;103.4;1.6;74.9;0.0;10.0;0.0;1.0;0.0
29.8;27.9;32.8;95.5;1.1;35.7;0.0;10.0;0.0;1.0;0.0
30.1;27.6;33.5;89.7;1.4;68.7;0.0;10.2;0.0;1.0;0.0
30.2;27.5;33.7;85.2;1.2;49.2;0.0;10.1;0.0;1.0;0.0
30.3;27.4;33.9;76.3;1.3;62.0;0.0;10.1;0.0;1.0;0.0
30.3;27.0;34.9;63.7;1.5;85.6;0.0;10.2;0.0;1.0;0.0
30.6;38.3;18.2;928.0;1.6;3.8;0.0;10.0;1.0;0.0;0.0
30.5;38.5;17.3;923.0;1.5;23.9;0.0;9.4;1.0;0.0;0.0
30.6;38.6;17.3;926.0;1.8;65.4;0.0;9.4;1.0;0.0;0.0
30.8;38.8;17.1;924.0;1.5;169.8;0.0;9.5;1.0;0.0;0.0
31.1;39.0;16.8;919.0;1.4;172.7;0.0;9.3;1.0;0.0;0.0
31.6;39.0;17.0;924.0;1.2;200.1;0.0;9.5;1.0;0.0;0.0
31.7;38.8;17.0;918.0;1.4;203.2;0.0;9.4;1.0;0.0;0.0
22.7;12.2;35.2;221.4;1.4;243.9;0.0;-2.7;1.0;0.0;0.0
24.2;12.6;33.8;250.9;2.3;280.3;0.0;-3.0;1.0;0.0;0.0
25.2;12.9;33.8;277.5;2.2;301.8;0.0;-2.7;1.0;0.0;0.0
25.6;13.2;33.2;304.7;2.6;298.4;0.0;-2.7;1.0;0.0;0.0
25.4;13.4;32.4;331.5;2.7;294.5;0.0;-2.8;1.0;0.0;0.0
25.2;13.5;32.0;356.1;3.1;297.5;0.0;-2.8;1.0;0.0;0.0
25.1;13.8;31.6;378.7;2.2;302.2;0.0;-2.8;1.0;0.0;0.0
28.9;29.7;31.5;581.4;1.7;64.4;0.0;11.0;0.0;1.0;0.0
29.0;29.6;32.0;546.1;1.3;98.8;0.0;11.1;0.0;1.0;0.0
29.2;29.7;32.0;513.4;1.3;143.8;0.0;11.2;0.0;1.0;0.0
29.5;29.0;32.7;483.1;1.5;121.5;0.0;11.0;0.0;1.0;0.0
29.7;28.9;32.4;450.3;1.4;120.1;0.0;10.8;0.0;1.0;0.0
29.8;28.5;32.3;420.2;1.9;103.7;0.0;10.4;0.0;1.0;0.0
29.9;28.3;31.5;392.0;1.9;137.2;0.0;9.8;0.0;1.0;0.0
28.6;15.2;63.7;0.0;0.3;154.4;0.0;8.4;0.0;1.0;0.0
28.9;15.7;64.3;0.0;1.4;127.2;0.0;9.0;0.0;1.0;0.0
28.6;15.6;67.5;0.0;1.8;137.9;0.0;9.6;0.0;1.0;0.0
28.5;15.2;69.7;0.0;1.9;134.4;0.0;9.7;0.0;1.0;0.0
28.3;15.1;70.4;0.0;1.4;130.5;0.0;9.7;0.0;1.0;0.0
28.2;15.1;69.3;0.0;1.5;124.5;0.0;9.6;0.0;1.0;0.0
28.1;15.2;68.6;0.0;1.1;92.3;0.0;9.4;0.0;1.0;0.0
29.7;29.3;50.2;254.5;2.3;74.4;0.0;17.8;1.0;0.0;0.0
29.3;29.3;50.7;437.8;1.8;55.7;0.0;18.0;1.0;0.0;0.0
30.0;30.2;48.0;761.0;2.2;68.7;0.0;18.0;1.0;0.0;0.0
30.2;30.1;47.8;767.5;2.4;72.5;0.0;17.8;1.0;0.0;0.0
30.5;30.0;48.4;403.7;2.5;60.8;0.0;17.9;1.0;0.0;0.0
30.3;29.2;49.2;222.8;2.4;69.0;0.0;17.5;1.0;0.0;0.0
30.4;29.8;47.6;795.8;2.3;71.9;0.0;17.5;1.0;0.0;0.0
29.2;25.4;59.5;120.0;0.9;273.1;0.0;17.0;1.0;0.0;0.0
29.2;25.6;57.6;125.3;1.0;301.8;0.0;16.7;1.0;0.0;0.0
29.3;25.6;57.8;113.7;1.0;272.1;0.0;16.7;1.0;0.0;0.0
29.7;25.7;58.6;199.9;1.0;316.0;0.0;17.0;1.0;0.0;0.0
30.2;25.8;58.5;163.6;0.9;340.9;0.0;17.1;1.0;0.0;0.0
30.6;25.8;58.2;177.9;0.9;312.3;0.0;17.0;1.0;0.0;0.0
30.8;25.9;57.7;198.6;0.4;357.4;0.0;17.0;1.0;0.0;0.0
24.3;10.6;85.9;34.4;0.8;315.4;0.0;8.4;1.0;0.0;0.0
24.3;10.6;85.9;37.1;0.6;337.3;0.0;8.3;1.0;0.0;0.0
24.9;10.7;85.7;50.7;0.5;339.2;0.0;8.4;1.0;0.0;0.0
25.2;10.7;85.4;44.5;0.4;293.8;0.0;8.4;1.0;0.0;0.0
25.4;10.7;85.3;54.5;0.6;278.0;0.0;8.4;1.0;0.0;0.0
25.6;10.8;85.1;77.1;0.5;291.3;0.0;8.4;1.0;0.0;0.0
25.7;10.9;84.7;88.6;0.6;309.8;0.0;8.4;1.0;0.0;0.0
24.6;27.0;44.3;852.0;1.3;194.2;0.0;13.8;1.0;0.0;0.0
24.4;27.1;44.1;885.0;1.1;155.7;0.0;13.8;1.0;0.0;0.0
24.7;27.3;42.7;908.0;1.2;182.3;0.0;13.5;1.0;0.0;0.0
26.1;27.8;41.7;926.0;1.0;141.8;0.0;13.6;1.0;0.0;0.0
26.4;27.5;41.4;943.0;1.5;243.6;0.0;13.2;1.0;0.0;0.0
27.1;28.1;41.3;974.0;1.5;105.0;0.0;13.7;1.0;0.0;0.0
26.3;28.1;40.0;878.0;0.9;88.2;0.0;13.2;1.0;0.0;0.0
27.4;37.8;15.1;899.0;1.3;128.6;0.0;6.8;1.0;0.0;0.0
27.2;38.1;15.5;907.0;1.1;114.0;0.0;7.5;1.0;0.0;0.0
27.4;38.5;15.9;933.0;1.3;112.0;0.0;8.2;1.0;0.0;0.0
27.6;37.7;17.2;936.0;1.8;94.5;0.0;8.6;1.0;0.0;0.0
27.6;38.4;16.0;996.0;1.7;109.1;0.0;8.2;1.0;0.0;0.0
27.6;38.5;15.8;927.0;1.7;106.9;0.0;8.1;1.0;0.0;0.0
27.6;38.2;16.0;683.5;1.3;146.2;0.0;7.9;1.0;0.0;0.0
29.2;29.6;51.1;326.6;1.4;77.8;0.0;18.4;0.0;1.0;0.0
29.1;29.5;51.0;319.4;1.6;90.0;0.0;18.3;0.0;1.0;0.0
28.8;29.3;52.1;260.5;1.8;66.8;0.0;18.5;0.0;1.0;0.0
28.9;29.0;53.2;231.1;1.9;62.2;0.0;18.5;0.0;1.0;0.0
29.3;28.9;53.4;256.3;1.7;64.4;0.0;18.5;0.0;1.0;0.0
29.7;29.0;53.2;386.2;2.2;54.0;0.0;18.5;0.0;1.0;0.0
30.1;28.9;53.9;280.8;2.5;55.4;0.0;18.6;0.0;1.0;0.0
27.1;17.3;29.6;466.3;0.6;66.5;0.0;-0.6;0.0;1.0;0.0
27.5;17.4;29.9;449.6;0.6;322.4;0.0;-0.4;0.0;1.0;0.0
27.3;17.3;30.3;432.0;0.9;47.6;0.0;-0.2;0.0;1.0;0.0
26.9;17.6;30.2;410.8;0.6;74.5;0.0;-0.1;0.0;1.0;0.0
26.7;17.9;30.4;388.7;1.0;52.6;0.0;0.3;0.0;1.0;0.0
26.4;18.1;30.7;364.8;0.5;46.3;0.0;0.6;0.0;1.0;0.0
26.2;18.1;31.3;340.6;0.6;92.0;0.0;0.9;0.0;1.0;0.0
30.3;37.7;23.4;814.0;1.7;151.5;0.0;13.3;0.0;1.0;0.0
30.3;37.8;22.6;780.2;1.9;148.0;0.0;12.8;0.0;1.0;0.0
30.5;37.9;21.8;786.5;1.6;111.0;0.0;12.4;0.0;1.0;0.0
30.6;38.1;18.2;708.3;1.8;171.0;0.0;9.8;0.0;1.0;0.0
30.7;37.6;19.0;707.5;2.2;168.1;0.0;10.1;0.0;1.0;0.0
30.5;37.8;19.1;732.3;1.8;160.1;0.0;10.3;0.0;1.0;0.0
30.6;38.1;16.7;702.9;2.0;161.2;0.0;8.5;0.0;1.0;0.0
26.1;22.8;62.2;370.8;0.6;303.1;0.0;15.2;1.0;0.0;0.0
26.1;22.8;61.8;329.2;0.8;296.3;0.0;15.1;1.0;0.0;0.0
26.4;22.9;61.5;319.4;0.6;5.1;0.0;15.1;1.0;0.0;0.0
26.8;23.0;60.8;322.8;0.8;323.4;0.0;15.1;1.0;0.0;0.0
27.1;23.3;60.3;364.2;0.3;282.9;0.0;15.2;1.0;0.0;0.0
27.4;23.6;58.6;377.5;1.0;296.6;0.0;15.1;1.0;0.0;0.0
27.6;23.7;58.8;324.6;0.6;323.0;0.0;15.2;1.0;0.0;0.0
30.4;34.1;32.9;646.3;2.0;78.8;0.0;15.5;0.0;1.0;0.0
30.5;33.8;33.3;617.9;2.0;80.3;0.0;15.4;0.0;1.0;0.0
30.4;34.0;31.9;585.7;1.3;122.7;0.0;14.9;0.0;1.0;0.0
30.6;34.2;31.5;555.1;1.4;92.2;0.0;14.9;0.0;1.0;0.0
30.7;34.2;31.5;524.2;1.6;111.0;0.0;14.9;0.0;1.0;0.0
30.9;34.1;30.8;492.0;1.3;112.9;0.0;14.5;0.0;1.0;0.0
31.1;34.1;31.5;460.2;1.2;105.2;0.0;14.8;0.0;1.0;0.0
29.9;30.1;37.3;671.0;0.9;192.9;0.0;14.0;1.0;0.0;0.0
30.0;31.1;33.6;807.0;1.2;215.3;0.0;13.2;1.0;0.0;0.0
29.8;31.2;30.8;879.0;1.5;204.8;0.0;12.0;1.0;0.0;0.0
29.7;31.7;29.3;860.0;1.4;171.9;0.0;11.6;1.0;0.0;0.0
29.8;31.3;29.3;862.0;1.7;222.7;0.0;11.3;1.0;0.0;0.0
30.2;31.7;28.1;869.0;1.7;198.4;0.0;11.0;1.0;0.0;0.0
30.8;31.7;27.5;857.0;1.7;193.8;0.0;10.7;1.0;0.0;0.0
27.2;26.4;29.9;696.0;1.9;341.6;0.0;7.4;1.0;0.0;0.0
27.3;26.5;29.3;718.2;1.7;337.4;0.0;7.2;1.0;0.0;0.0
27.7;26.8;28.6;744.8;1.3;287.7;0.0;7.1;1.0;0.0;0.0
28.4;26.8;28.6;768.3;1.1;269.2;0.0;7.1;1.0;0.0;0.0
28.7;27.0;28.4;792.6;1.8;285.9;0.0;7.2;1.0;0.0;0.0
28.7;27.6;27.1;815.0;1.3;330.4;0.0;7.0;1.0;0.0;0.0
28.9;27.7;26.7;833.0;1.7;281.8;0.0;6.9;1.0;0.0;0.0
32.7;31.1;27.4;746.6;1.9;31.1;0.0;10.2;1.0;0.0;0.0
31.9;31.3;27.5;707.2;1.9;40.1;0.0;10.3;1.0;0.0;0.0
32.1;31.6;28.1;690.6;2.0;40.4;0.0;10.9;1.0;0.0;0.0
32.4;31.5;29.1;679.9;1.9;67.4;0.0;11.4;1.0;0.0;0.0
32.6;31.6;30.8;672.1;1.0;131.5;0.0;12.4;1.0;0.0;0.0
32.8;31.6;32.2;670.1;1.2;105.0;0.0;13.0;1.0;0.0;0.0
32.9;31.2;34.9;650.2;1.6;115.8;0.0;13.9;1.0;0.0;0.0
30.0;31.6;31.1;783.8;1.5;143.8;0.0;12.5;1.0;0.0;0.0
30.1;31.8;30.4;758.2;1.6;156.2;0.0;12.3;1.0;0.0;0.0
29.7;31.6;30.8;730.4;1.7;171.4;0.0;12.4;0.0;1.0;0.0
30.0;31.4;31.3;684.6;1.6;165.6;0.0;12.4;0.0;1.0;0.0
30.0;31.6;31.1;663.7;1.6;147.3;0.0;12.5;0.0;1.0;0.0
30.0;31.3;31.4;635.3;1.8;157.6;0.0;12.3;0.0;1.0;0.0
29.9;31.0;31.9;614.6;2.1;161.6;0.0;12.4;0.0;1.0;0.0
30.3;38.8;17.0;918.0;1.4;203.2;0.0;9.4;1.0;0.0;0.0
30.6;38.9;18.0;916.0;1.5;156.3;0.0;10.3;1.0;0.0;0.0
30.9;38.6;18.5;912.0;2.1;145.4;0.0;10.5;1.0;0.0;0.0
31.2;38.6;18.1;907.0;1.8;167.4;0.0;10.1;1.0;0.0;0.0
31.5;38.7;17.6;897.0;2.0;175.3;0.0;9.9;1.0;0.0;0.0
31.6;38.7;17.4;890.0;1.8;159.9;0.0;9.7;1.0;0.0;0.0
31.9;39.2;16.8;876.0;1.4;180.3;0.0;9.5;1.0;0.0;0.0
29.6;28.0;50.1;132.6;1.7;147.9;0.0;16.6;0.0;1.0;0.0
29.4;27.5;52.4;136.9;1.6;135.0;0.0;16.9;0.0;1.0;0.0
29.6;27.7;52.6;231.6;1.6;116.6;0.0;17.1;0.0;1.0;0.0
29.9;27.5;53.0;238.9;1.8;118.9;0.0;17.1;0.0;1.0;0.0
30.2;27.5;53.4;191.6;1.7;120.1;0.0;17.2;0.0;1.0;0.0
30.4;27.0;55.0;93.9;1.5;122.0;0.0;17.2;0.0;1.0;0.0
30.5;26.9;56.3;100.4;1.5;102.2;0.0;17.5;0.0;1.0;0.0
28.3;22.6;70.9;92.3;0.4;201.9;0.0;17.1;1.0;0.0;0.0
28.3;23.1;68.9;136.9;0.6;192.7;0.0;17.1;1.0;0.0;0.0
28.6;23.5;67.1;158.8;0.6;189.4;0.0;17.0;1.0;0.0;0.0
28.7;23.9;65.1;215.8;0.7;204.1;0.0;16.9;1.0;0.0;0.0
28.8;24.0;64.1;210.0;0.5;229.0;0.0;16.8;1.0;0.0;0.0
28.9;24.3;62.5;191.1;1.1;326.7;0.0;16.7;1.0;0.0;0.0
29.1;24.0;63.3;183.8;0.8;308.5;0.0;16.6;1.0;0.0;0.0
26.3;25.8;48.8;1027.0;0.8;35.4;0.0;14.3;1.0;0.0;0.0
26.5;26.0;48.1;737.2;1.0;55.6;0.0;14.2;1.0;0.0;0.0
26.7;25.8;48.9;856.0;1.4;21.4;0.0;14.3;1.0;0.0;0.0
26.8;26.4;46.8;913.0;1.1;54.7;0.0;14.1;1.0;0.0;0.0
27.1;26.8;44.1;1067.0;1.4;87.3;0.0;13.6;1.0;0.0;0.0
27.0;27.0;43.0;1148.0;1.6;55.6;0.0;13.4;1.0;0.0;0.0
27.1;27.3;42.9;1084.0;1.7;60.2;0.0;13.6;1.0;0.0;0.0
26.4;19.8;34.8;233.9;0.6;156.2;0.0;3.8;1.0;0.0;0.0
26.8;19.7;36.5;174.7;0.4;304.7;0.0;4.5;1.0;0.0;0.0
27.5;19.9;36.7;178.4;0.5;6.8;0.0;4.7;1.0;0.0;0.0
27.7;19.9;35.4;165.0;0.3;191.1;0.0;4.2;1.0;0.0;0.0
27.7;20.1;35.5;282.1;0.5;186.2;0.0;4.3;1.0;0.0;0.0
27.5;20.1;35.5;278.5;0.5;196.2;0.0;4.4;1.0;0.0;0.0
27.2;20.7;35.5;360.1;0.6;59.1;0.0;5.0;1.0;0.0;0.0
28.2;35.3;19.5;560.1;3.2;185.1;0.0;8.6;0.0;1.0;0.0
28.4;35.5;18.6;532.3;2.8;180.8;0.0;8.1;0.0;1.0;0.0
28.4;35.1;19.6;502.5;3.1;177.9;0.0;8.5;0.0;1.0;0.0
28.3;34.9;19.6;467.8;3.1;181.7;0.0;8.4;0.0;1.0;0.0
28.3;34.7;22.0;433.1;2.9;179.5;0.0;9.8;0.0;1.0;0.0
28.4;34.7;22.0;402.7;2.9;174.2;0.0;9.9;0.0;1.0;0.0
28.2;34.6;22.3;367.3;2.7;174.8;0.0;10.0;0.0;1.0;0.0
30.6;27.4;32.8;682.9;1.4;8.7;0.0;9.6;1.0;0.0;0.0
30.4;27.7;31.9;708.5;1.3;296.8;0.0;9.5;1.0;0.0;0.0
30.6;28.5;30.8;735.0;1.1;1.1;0.0;9.7;1.0;0.0;0.0
30.8;28.5;30.8;766.8;1.4;1.0;0.0;9.6;1.0;0.0;0.0
30.9;28.7;30.2;785.2;0.9;23.3;0.0;9.5;1.0;0.0;0.0
31.0;28.7;30.2;808.0;1.4;319.0;0.0;9.5;1.0;0.0;0.0
31.1;28.8;30.0;832.0;1.7;321.8;0.0;9.5;1.0;0.0;0.0
30.4;31.4;34.1;351.8;1.9;108.2;0.0;13.7;0.0;1.0;0.0
30.4;31.1;34.2;324.5;2.0;116.6;0.0;13.5;0.0;1.0;0.0
30.3;30.8;35.2;293.8;1.4;147.5;0.0;13.7;0.0;1.0;0.0
30.3;30.8;36.3;265.0;1.5;121.9;0.0;14.1;0.0;1.0;0.0
30.5;30.1;37.5;234.5;2.1;111.9;0.0;14.1;0.0;1.0;0.0
30.5;29.6;39.7;198.3;1.9;126.4;0.0;14.4;0.0;1.0;0.0
30.7;29.4;39.4;153.9;1.6;134.8;0.0;14.2;0.0;1.0;0.0
22.9;15.0;42.1;477.0;0.5;339.0;0.0;2.3;1.0;0.0;0.0
23.0;15.3;40.9;497.5;0.6;270.7;0.0;2.1;1.0;0.0;0.0
23.1;15.2;41.6;514.3;0.7;286.3;0.0;2.3;1.0;0.0;0.0
23.3;15.7;40.6;532.2;0.6;225.5;0.0;2.4;1.0;0.0;0.0
23.4;16.0;39.8;549.8;0.9;219.3;0.0;2.3;1.0;0.0;0.0
23.7;16.3;39.6;569.1;0.7;103.8;0.0;2.5;1.0;0.0;0.0
23.8;16.6;38.4;590.5;1.0;278.5;0.0;2.4;1.0;0.0;0.0
29.1;34.3;31.8;931.0;1.9;27.5;0.0;15.1;1.0;0.0;0.0
29.3;34.6;30.9;934.0;2.2;40.1;0.0;14.9;1.0;0.0;0.0
29.2;34.5;31.1;932.0;2.1;24.2;0.0;15.0;1.0;0.0;0.0
29.5;34.8;28.4;926.0;1.6;0.2;0.0;13.8;1.0;0.0;0.0
29.7;35.5;23.6;932.0;1.9;77.5;0.0;11.6;1.0;0.0;0.0
29.9;35.7;24.4;926.0;1.5;120.2;0.0;12.3;1.0;0.0;0.0
30.1;35.9;23.9;921.0;1.4;98.1;0.0;12.2;1.0;0.0;0.0
27.5;17.7;78.9;0.0;0.4;201.4;0.0;14.0;0.0;0.0;1.0
26.9;17.7;78.8;0.0;0.4;177.1;0.0;14.0;0.0;0.0;1.0
26.6;17.7;78.1;2.2;0.7;184.3;0.0;13.8;1.0;0.0;0.0
27.3;17.7;77.6;8.9;0.7;182.8;0.0;13.8;1.0;0.0;0.0
27.6;17.8;77.4;20.7;0.5;176.2;0.0;13.8;1.0;0.0;0.0
27.8;18.1;76.3;38.9;0.6;189.3;0.0;13.9;1.0;0.0;0.0
27.8;18.6;73.7;107.6;0.6;190.4;0.0;13.8;1.0;0.0;0.0
27.8;16.7;34.6;397.0;2.3;311.0;0.0;1.1;1.0;0.0;0.0
28.2;16.9;34.9;555.5;2.4;284.5;0.0;1.3;1.0;0.0;0.0
28.1;17.1;34.9;558.6;1.9;312.1;0.0;1.5;1.0;0.0;0.0
27.8;17.4;34.3;544.4;2.0;305.4;0.0;1.5;1.0;0.0;0.0
27.7;17.1;34.3;506.8;2.7;322.1;0.0;1.2;1.0;0.0;0.0
27.6;17.0;34.7;515.8;2.7;330.1;0.0;1.3;1.0;0.0;0.0
26.8;16.7;35.5;360.0;2.2;327.8;0.0;1.4;0.0;1.0;0.0
27.3;19.3;30.0;389.1;2.3;304.7;0.0;1.3;0.0;1.0;0.0
27.4;19.5;30.2;367.0;1.6;304.5;0.0;1.6;0.0;1.0;0.0
26.9;19.3;30.6;345.1;2.2;327.7;0.0;1.6;0.0;1.0;0.0
27.1;19.2;31.2;319.7;2.0;340.7;0.0;1.7;0.0;1.0;0.0
26.4;19.1;31.6;293.4;2.0;342.4;0.0;1.8;0.0;1.0;0.0
26.3;18.9;32.1;267.0;2.3;338.0;0.0;1.9;0.0;1.0;0.0
26.1;18.6;32.6;239.8;2.2;344.7;0.0;1.9;0.0;1.0;0.0
27.1;21.3;69.3;176.1;0.5;275.9;0.0;15.4;1.0;0.0;0.0
27.1;21.4;70.4;211.6;0.6;264.3;0.0;15.8;1.0;0.0;0.0
27.1;21.7;70.6;243.0;0.7;321.4;0.0;16.1;1.0;0.0;0.0
28.1;21.8;71.5;275.5;0.7;300.2;0.0;16.4;1.0;0.0;0.0
28.4;21.9;71.5;309.2;0.8;319.6;0.0;16.6;1.0;0.0;0.0
28.5;22.1;71.1;340.9;0.8;334.2;0.0;16.6;1.0;0.0;0.0
28.6;22.2;70.3;374.0;0.7;325.1;0.0;16.6;1.0;0.0;0.0
24.6;16.7;73.4;334.9;0.5;92.6;0.0;11.9;1.0;0.0;0.0
